Price(M),Floor,Area (Saleable),Trans Date,Age,Club,DisMTR(km),DisCBD(km),SchoolZone
550,23,551,18/7/2018,25.25,1,1.7,39.3,0
575,22,551,28/5/2018,25.25,1,1.7,39.3,0
583,18,551,13/6/2018,25.25,1,1.7,39.3,0
600,17,636,24/4/2018,25.25,1,1.7,39.3,0
550,17,548,7/11/2018,25.25,1,1.7,39.3,0
560,16,543,13/4/2018,25.25,1,1.7,39.3,0
586,15,543,29/6/2018,25.25,1,1.7,39.3,0
442,14,449,9/2/2018,25.25,1,1.7,39.3,0
738,29,636,13/11/2018,25.25,1,1.7,39.3,0
548,29,549,30/1/2018,25.25,1,1.7,39.3,0
520,26,449,16/4/2018,25.25,1,1.7,39.3,0
555,25,548,22/2/2018,25.25,1,1.7,39.3,0
510,25,549,31/1/2018,25.25,1,1.7,39.3,0
204,14,449,30/4/2018,25.25,1,1.7,39.3,0
600,11,633,2/5/2018,25.25,1,1.7,39.3,0
500,10,552,23/11/2018,25.25,1,1.7,39.3,0
510,31,551,16/1/2018,25.25,1,1.7,39.3,0
580,30,549,6/3/2018,25.25,1,1.7,39.3,0
630,26,636,6/11/2018,25.25,1,1.7,39.3,0
566,25,448,17/7/2018,25.25,1,1.7,39.3,0
495,21,551,11/12/2018,25.25,1,1.7,39.3,0
600,18,633,29/11/2018,25.25,1,1.7,39.3,0
508,9,551,7/2/2018,25.25,1,1.7,39.3,0
564,8,551,6/7/2018,25.25,1,1.7,39.3,0
564,8,551,25/6/2018,25.25,1,1.7,39.3,0
530,8,552,15/10/2018,25.25,1,1.7,39.3,0
440,20,448,11/1/2018,25.25,1,1.7,39.3,0
620,20,549,28/6/2018,25.25,1,1.7,39.3,0
543,15,551,9/3/2018,25.25,1,1.7,39.3,0
435,15,448,2/1/2018,25.25,1,1.7,39.3,0
530,13,543,12/12/2018,25.25,1,1.7,39.3,0
575,9,546,29/6/2018,25.25,1,1.7,39.3,0
580,5,551,11/6/2018,25.25,1,1.7,39.3,0
522,34,549,15/2/2018,25.75,1,1.7,39.3,0
475,31,449,11/12/2018,25.75,1,1.7,39.3,0
543,28,633,12/2/2018,25.75,1,1.7,39.3,0
509,28,551,22/1/2018,25.75,1,1.7,39.3,0
510,27,551,26/4/2018,25.75,1,1.7,39.3,0
600,25,636,22/2/2018,25.75,1,1.7,39.3,0
600,25,548,21/6/2018,25.75,1,1.7,39.3,0
525,14,551,10/1/2018,25.75,1,1.7,39.3,0
518,34,548,9/1/2018,25.75,1,1.7,39.3,0
565,24,449,29/8/2018,25.75,1,1.7,39.3,0
600,15,633,26/7/2018,25.75,1,1.7,39.3,0
447,14,449,8/1/2018,25.75,1,1.7,39.3,0
522,2,639,12/1/2018,25.75,1,1.7,39.3,0
638,37,551,27/6/2018,25.75,1,1.7,39.3,0
545,37,448,29/6/2018,25.75,1,1.7,39.3,0
513,37,449,19/3/2018,25.75,1,1.7,39.3,0
580,34,548,23/3/2018,25.75,1,1.7,39.3,0
580,34,549,26/3/2018,25.75,1,1.7,39.3,0
535,33,548,13/3/2018,25.75,1,1.7,39.3,0
538,32,448,12/6/2018,25.75,1,1.7,39.3,0
640,30,636,23/5/2018,25.75,1,1.7,39.3,0
508,30,448,12/11/2018,25.75,1,1.7,39.3,0
450,29,551,16/11/2018,25.75,1,1.7,39.3,0
510,29,449,20/4/2018,25.75,1,1.7,39.3,0
600,26,551,3/7/2018,25.75,1,1.7,39.3,0
580,23,548,24/4/2018,25.75,1,1.7,39.3,0
400,20,448,7/3/2018,25.75,1,1.7,39.3,0
670,16,636,15/8/2018,25.75,1,1.7,39.3,0
648,16,633,19/6/2018,25.75,1,1.7,39.3,0
500,15,551,9/1/2018,25.75,1,1.7,39.3,0
558,13,548,30/4/2018,25.75,1,1.7,39.3,0
500,6,449,28/11/2018,25.75,1,1.7,39.3,0
513,35,551,9/1/2018,25.75,1,1.7,39.3,0
537,34,448,6/6/2018,25.75,1,1.7,39.3,0
580,25,633,4/6/2018,25.75,1,1.7,39.3,0
495,22,449,12/10/2018,25.75,1,1.7,39.3,0
585,13,551,16/8/2018,25.75,1,1.7,39.3,0
600,13,548,14/8/2018,25.75,1,1.7,39.3,0
500,6,551,31/8/2018,25.75,1,1.7,39.3,0
648,37,633,4/6/2018,25.75,1,1.7,39.3,0
636,34,633,26/4/2018,25.75,1,1.7,39.3,0
570,29,551,22/10/2018,25.75,1,1.7,39.3,0
541,23,449,27/7/2018,25.75,1,1.7,39.3,0
590,22,548,29/5/2018,25.75,1,1.7,39.3,0
550,19,636,8/5/2018,25.75,1,1.7,39.3,0
440,19,449,7/12/2018,25.75,1,1.7,39.3,0
429,16,449,10/1/2018,25.75,1,1.7,39.3,0
595,13,551,26/10/2018,25.75,1,1.7,39.3,0
540,7,636,15/2/2018,25.75,1,1.7,39.3,0
396,7,449,16/1/2018,25.75,1,1.7,39.3,0
570,4,633,6/4/2018,25.75,1,1.7,39.3,0
530,2,551,7/5/2018,25.75,1,1.7,39.3,0
589,28,442,1/8/2018,22.83,1,1.7,39.3,0
517,27,442,17/4/2018,22.83,1,1.7,39.3,0
480,25,547,11/1/2018,22.83,1,1.7,39.3,0
440,19,446,24/12/2018,22.83,1,1.7,39.3,0
530,18,547,25/1/2018,22.83,1,1.7,39.3,0
554,8,638,17/12/2018,22.83,1,1.7,39.3,0
630,2,638,24/7/2018,22.83,1,1.7,39.3,0
556,1,547,8/6/2018,22.83,1,1.7,39.3,0
500,30,446,7/3/2018,22.83,1,1.7,39.3,0
290,26,547,24/7/2018,22.83,1,1.7,39.3,0
250,24,547,2/3/2018,22.83,1,1.7,39.3,0
510,23,546,26/2/2018,22.83,1,1.7,39.3,0
160,12,442,5/7/2018,22.83,1,1.7,39.3,0
600,6,638,10/4/2018,22.83,1,1.7,39.3,0
548,28,547,7/3/2018,22.83,1,1.7,39.3,0
600,26,635,12/1/2018,22.83,1,1.7,39.3,0
575,26,446,23/7/2018,22.83,1,1.7,39.3,0
680,22,635,5/7/2018,22.83,1,1.7,39.3,0
569,22,442,20/7/2018,22.83,1,1.7,39.3,0
485,19,446,13/3/2018,22.83,1,1.7,39.3,0
599,18,544,29/6/2018,22.83,1,1.7,39.3,0
520,9,442,28/9/2018,22.83,1,1.7,39.3,0
403,4,547,25/4/2018,22.83,1,1.7,39.3,0
550,34,546,28/2/2018,22.83,1,1.7,39.3,0
550,21,547,6/4/2018,22.83,1,1.7,39.3,0
600,10,546,10/8/2018,22.83,1,1.7,39.3,0
588,37,547,14/6/2018,22.83,1,1.7,39.3,0
515,30,544,27/2/2018,22.83,1,1.7,39.3,0
455,30,442,4/1/2018,22.83,1,1.7,39.3,0
507,30,547,14/2/2018,22.83,1,1.7,39.3,0
645,28,635,20/9/2018,22.83,1,1.7,39.3,0
440,27,446,3/12/2018,22.83,1,1.7,39.3,0
540,20,446,4/7/2018,22.83,1,1.7,39.3,0
693,14,638,26/7/2018,22.83,1,1.7,39.3,0
498,14,547,4/1/2018,22.83,1,1.7,39.3,0
515,12,547,17/1/2018,22.83,1,1.7,39.3,0
523,12,550,23/2/2018,22.83,1,1.7,39.3,0
590,8,550,8/11/2018,22.83,1,1.7,39.3,0
523,3,630,26/1/2018,22.83,1,1.7,39.3,0
986,38,986,14/12/2018,22.83,1,1.7,39.3,0
458,35,446,11/12/2018,22.83,1,1.7,39.3,0
530,31,547,9/3/2018,22.83,1,1.7,39.3,0
460,27,442,8/2/2018,22.83,1,1.7,39.3,0
600,25,547,15/6/2018,22.83,1,1.7,39.3,0
450,23,446,29/5/2018,22.83,1,1.7,39.3,0
691,20,635,6/9/2018,22.83,1,1.7,39.3,0
480,15,442,8/6/2018,22.83,1,1.7,39.3,0
545,12,547,25/4/2018,22.83,1,1.7,39.3,0
598,6,630,7/5/2018,22.83,1,1.7,39.3,0
520,5,547,8/3/2018,22.83,1,1.7,39.3,0
448,4,446,31/12/2018,22.83,1,1.7,39.3,0
518,1,546,14/3/2018,22.83,1,1.7,39.3,0
512,34,547,31/1/2018,22.83,1,1.7,39.3,0
570,31,442,9/8/2018,22.83,1,1.7,39.3,0
568,29,442,19/7/2018,22.83,1,1.7,39.3,0
570,22,446,20/7/2018,22.83,1,1.7,39.3,0
448,20,442,17/1/2018,22.83,1,1.7,39.3,0
569,18,544,17/5/2018,22.83,1,1.7,39.3,0
588,17,635,28/2/2018,22.83,1,1.7,39.3,0
550,14,550,7/5/2018,22.83,1,1.7,39.3,0
600,13,638,11/5/2018,22.83,1,1.7,39.3,0
526,9,442,19/6/2018,22.83,1,1.7,39.3,0
505,8,546,9/2/2018,22.83,1,1.7,39.3,0
530,7,638,5/2/2018,22.83,1,1.7,39.3,0
1268,38,1407,6/6/2018,22.83,1,1.7,39.3,0
270,34,547,20/8/2018,22.83,1,1.7,39.3,0
270,34,547,7/8/2018,22.83,1,1.7,39.3,0
580,29,547,9/10/2018,22.83,1,1.7,39.3,0
580,28,635,19/1/2018,22.83,1,1.7,39.3,0
440,26,442,27/11/2018,22.83,1,1.7,39.3,0
560,25,442,22/6/2018,22.83,1,1.7,39.3,0
570,25,547,22/6/2018,22.83,1,1.7,39.3,0
515,19,442,28/3/2018,22.83,1,1.7,39.3,0
243,15,442,25/6/2018,22.83,1,1.7,39.3,0
556,14,546,19/6/2018,22.83,1,1.7,39.3,0
538,14,550,23/4/2018,22.83,1,1.7,39.3,0
504,11,446,5/9/2018,22.83,1,1.7,39.3,0
552,10,550,3/5/2018,22.83,1,1.7,39.3,0
520,8,550,21/2/2018,22.83,1,1.7,39.3,0
650,52,502,4/9/2018,11.08,1,2.2,37.3,0
480,50,494,10/7/2018,11.08,1,2.2,37.3,0
578,47,498,3/4/2018,11.08,1,2.2,37.3,0
560,30,502,18/1/2018,11.08,1,2.2,37.3,0
600,27,498,4/5/2018,11.08,1,2.2,37.3,0
525,26,502,16/1/2018,11.08,1,2.2,37.3,0
535,25,493,8/2/2018,11.08,1,2.2,37.3,0
600,22,494,16/4/2018,11.08,1,2.2,37.3,0
505,15,494,8/1/2018,11.08,1,2.2,37.3,0
599,11,498,5/7/2018,11.08,1,2.2,37.3,0
510,10,493,3/4/2018,11.08,1,2.2,37.3,0
532,5,493,2/3/2018,11.08,1,2.2,37.3,0
580,53,502,3/1/2018,11.08,1,2.2,37.3,0
480,48,494,31/5/2018,11.08,1,2.2,37.3,0
541,45,494,13/2/2018,11.08,1,2.2,37.3,0
600,40,493,29/6/2018,11.08,1,2.2,37.3,0
600,26,498,8/6/2018,11.08,1,2.2,37.3,0
580,25,493,21/3/2018,11.08,1,2.2,37.3,0
600,21,498,18/9/2018,11.08,1,2.2,37.3,0
600,20,502,29/3/2018,11.08,1,2.2,37.3,0
590,18,493,20/4/2018,11.08,1,2.2,37.3,0
505,15,498,15/1/2018,11.08,1,2.2,37.3,0
598,11,498,1/6/2018,11.08,1,2.2,37.3,0
603,11,502,21/9/2018,11.08,1,2.2,37.3,0
126,10,502,7/9/2018,11.08,1,2.2,37.3,0
614,10,502,20/6/2018,11.08,1,2.2,37.3,0
570,8,498,11/6/2018,11.08,1,2.2,37.3,0
625,47,588,19/4/2018,11.08,1,2.2,37.3,0
500,40,498,27/4/2018,11.08,1,2.2,37.3,0
574,33,493,4/12/2018,11.08,1,2.2,37.3,0
548,33,494,22/2/2018,11.08,1,2.2,37.3,0
578,22,502,1/3/2018,11.08,1,2.2,37.3,0
566,11,494,8/5/2018,11.08,1,2.2,37.3,0
515,8,494,15/2/2018,11.08,1,2.2,37.3,0
800,58,668,2/1/2018,8.42,1,2.2,37.3,0
718,48,698,14/2/2018,8.42,1,2.2,37.3,0
548,40,667,15/1/2018,8.42,1,2.2,37.3,0
755,36,698,29/5/2018,8.42,1,2.2,37.3,0
200,33,510,4/12/2018,8.42,1,2.2,37.3,0
578,33,510,8/6/2018,8.42,1,2.2,37.3,0
600,32,510,10/10/2018,8.42,1,2.2,37.3,0
528,26,510,30/1/2018,8.42,1,2.2,37.3,0
528,21,510,5/1/2018,8.42,1,2.2,37.3,0
789,20,698,25/4/2018,8.42,1,2.2,37.3,0
523,17,510,7/2/2018,8.42,1,2.2,37.3,0
700,16,698,13/2/2018,8.42,1,2.2,37.3,0
600,15,510,6/7/2018,8.42,1,2.2,37.3,0
319,10,698,17/5/2018,8.42,1,2.2,37.3,0
680,7,668,27/9/2018,8.42,1,2.2,37.3,0
680,7,668,26/3/2018,8.42,1,2.2,37.3,0
600,6,510,29/8/2018,8.42,1,2.2,37.3,0
630,51,504,6/6/2018,8.42,1,2.2,37.3,0
595,49,503,27/4/2018,8.42,1,2.2,37.3,0
580,40,512,31/5/2018,8.42,1,2.2,37.3,0
548,32,512,5/2/2018,8.42,1,2.2,37.3,0
600,31,512,27/7/2018,8.42,1,2.2,37.3,0
520,31,504,18/1/2018,8.42,1,2.2,37.3,0
584,26,502,26/6/2018,8.42,1,2.2,37.3,0
620,22,502,17/8/2018,8.42,1,2.2,37.3,0
556,22,502,21/11/2018,8.42,1,2.2,37.3,0
560,20,512,25/4/2018,8.42,1,2.2,37.3,0
600,19,502,22/6/2018,8.42,1,2.2,37.3,0
535,18,510,20/2/2018,8.42,1,2.2,37.3,0
595,16,502,15/5/2018,8.42,1,2.2,37.3,0
595,15,502,22/6/2018,8.42,1,2.2,37.3,0
628,15,504,19/7/2018,8.42,1,2.2,37.3,0
240,12,502,2/5/2018,8.42,1,2.2,37.3,0
574,11,502,28/5/2018,8.42,1,2.2,37.3,0
600,9,510,30/8/2018,8.42,1,2.2,37.3,0
545,9,512,28/3/2018,8.42,1,2.2,37.3,0
950,58,803,5/2/2018,8.42,1,2.2,37.3,0
750,51,676,17/4/2018,8.42,1,2.2,37.3,0
600,46,803,30/7/2018,8.42,1,2.2,37.3,0
760,42,677,26/7/2018,8.42,1,2.2,37.3,0
800,41,712,15/2/2018,8.42,1,2.2,37.3,0
775,40,677,21/6/2018,8.42,1,2.2,37.3,0
543,31,510,15/3/2018,8.42,1,2.2,37.3,0
710,27,677,5/3/2018,8.42,1,2.2,37.3,0
790,22,712,4/4/2018,8.42,1,2.2,37.3,0
637,18,510,10/9/2018,8.42,1,2.2,37.3,0
469,28,650,5/7/2018,19,0,2.1,37.3,0
480,25,650,13/7/2018,19,0,2.1,37.3,0
390,9,650,5/3/2018,19,0,2.1,37.3,0
375,5,650,18/1/2018,19,0,2.1,37.3,0
430,27,650,25/7/2018,19,0,2.1,37.3,0
427,26,650,9/5/2018,19,0,2.1,37.3,0
425,25,650,15/6/2018,19,0,2.1,37.3,0
600,3,650,16/10/2018,19,0,2.1,37.3,0
450,20,650,3/7/2018,19,0,2.1,37.3,0
380,16,650,4/12/2018,19,0,2.1,37.3,0
416,14,650,31/5/2018,19,0,2.1,37.3,0
535,11,650,23/3/2018,19,0,2.1,37.3,0
375,38,506,18/9/2018,17.67,0,2.1,37.3,0
368,33,506,5/9/2018,17.67,0,2.1,37.3,0
358,27,506,16/4/2018,17.67,0,2.1,37.3,0
320,25,506,30/11/2018,17.67,0,2.1,37.3,0
360,25,506,28/5/2018,17.67,0,2.1,37.3,0
306,10,506,14/5/2018,17.67,0,2.1,37.3,0
380,36,506,28/12/2018,17.67,0,2.1,37.3,0
398,31,650,28/2/2018,17.67,0,2.1,37.3,0
525,16,506,11/7/2018,17.67,0,2.1,37.3,0
450,34,650,3/8/2018,17.67,0,2.1,37.3,0
325,28,506,28/11/2018,17.67,0,2.1,37.3,0
407,27,650,9/3/2018,17.67,0,2.1,37.3,0
293,18,506,9/10/2018,17.67,0,2.1,37.3,0
295,9,506,8/1/2018,17.67,0,2.1,37.3,0
280,3,506,10/12/2018,17.67,0,2.1,37.3,0
445,37,650,22/1/2018,10.08,0,2.1,37.3,0
440,34,650,20/4/2018,10.08,0,2.1,37.3,0
366,29,506,29/11/2018,10.08,0,2.1,37.3,0
308,20,506,9/3/2018,10.08,0,2.1,37.3,0
360,3,650,21/12/2018,10.08,0,2.1,37.3,0
380,40,531,6/12/2018,19,0,2.1,37.3,0
295,38,426,25/5/2018,19,0,2.1,37.3,0
308,31,531,15/5/2018,19,0,2.1,37.3,0
460,26,429,29/6/2018,19,0,2.1,37.3,0
430,20,640,8/10/2018,19,0,2.1,37.3,0
362,19,535,23/11/2018,19,0,2.1,37.3,0
210,18,429,26/11/2018,19,0,2.1,37.3,0
535,3,645,15/2/2018,19,0,2.1,37.3,0
470,1,539,18/9/2018,19,0,2.1,37.3,0
363,36,531,4/12/2018,19,0,2.1,37.3,0
276,23,429,28/5/2018,19,0,2.1,37.3,0
357,21,535,9/8/2018,19,0,2.1,37.3,0
260,15,433,16/10/2018,19,0,2.1,37.3,0
351,8,539,11/12/2018,19,0,2.1,37.3,0
400,2,433,22/10/2018,19,0,2.1,37.3,0
360,40,636,28/12/2018,19,0,2.1,37.3,0
287,40,426,7/12/2018,19,0,2.1,37.3,0
670,30,592,30/4/2018,19,0,2.1,37.3,0
275,16,433,26/10/2018,19,0,2.1,37.3,0
275,6,433,20/11/2018,19,0,2.1,37.3,0
450,3,433,27/3/2018,19,0,2.1,37.3,0
146,2,539,27/6/2018,19,0,2.1,37.3,0
343,1,601,11/12/2018,19,0,2.1,37.3,0
420,38,650,15/8/2018,17.75,0,3.4,39.3,0
410,35,650,4/12/2018,17.75,0,3.4,39.3,0
401,31,650,7/12/2018,17.75,0,3.4,39.3,0
400,28,650,5/11/2018,17.75,0,3.4,39.3,0
405,27,650,7/12/2018,17.75,0,3.4,39.3,0
427,22,650,6/2/2018,17.75,0,3.4,39.3,0
390,19,650,4/12/2018,17.75,0,3.4,39.3,0
420,10,650,26/3/2018,17.75,0,3.4,39.3,0
415,7,650,18/4/2018,17.75,0,3.4,39.3,0
395,20,650,12/3/2018,17.75,0,3.4,39.3,0
470,18,650,11/7/2018,17.75,0,3.4,39.3,0
426,27,650,21/12/2018,17.75,0,3.4,39.3,0
430,26,650,27/2/2018,17.75,0,3.4,39.3,0
438,23,650,6/2/2018,17.75,0,3.4,39.3,0
385,18,650,27/11/2018,17.75,0,3.4,39.3,0
395,15,650,26/9/2018,17.75,0,3.4,39.3,0
413,13,650,31/1/2018,17.75,0,3.4,39.3,0
410,4,650,15/6/2018,17.75,0,3.4,39.3,0
530,3,650,26/1/2018,17.75,0,3.4,39.3,0
448,36,650,13/4/2018,17.75,0,3.4,39.3,0
619,23,650,24/9/2018,17.75,0,3.4,39.3,0
393,12,650,11/12/2018,17.75,0,3.4,39.3,0
425,9,650,24/5/2018,17.75,0,3.4,39.3,0
400,6,650,13/7/2018,17.75,0,3.4,39.3,0
358,4,650,1/11/2018,17.75,0,3.4,39.3,0
568,28,650,26/3/2018,17.75,0,3.4,39.3,0
420,21,650,20/4/2018,17.75,0,3.4,39.3,0
433,18,650,19/12/2018,17.75,0,3.4,39.3,0
463,39,650,17/5/2018,17.75,0,3.4,39.3,0
410,35,650,18/12/2018,17.75,0,3.4,39.3,0
437,18,650,14/12/2018,17.75,0,3.4,39.3,0
403,12,650,29/11/2018,17.75,0,3.4,39.3,0
405,25,650,6/8/2018,17.67,0,3.4,39.3,0
428,16,650,16/1/2018,17.67,0,3.4,39.3,0
380,2,650,19/12/2018,17.67,0,3.4,39.3,0
443,37,650,18/5/2018,17.67,0,3.4,39.3,0
436,36,650,8/6/2018,17.67,0,3.4,39.3,0
410,30,650,12/6/2018,17.67,0,3.4,39.3,0
420,7,650,24/4/2018,17.67,0,3.4,39.3,0
378,1,650,22/3/2018,17.67,0,3.4,39.3,0
335,36,506,28/6/2018,15.42,0,3.4,39.3,0
330,28,506,13/4/2018,15.42,0,3.4,39.3,0
445,26,650,25/5/2018,15.42,0,3.4,39.3,0
280,24,506,10/1/2018,15.42,0,3.4,39.3,0
498,9,506,19/10/2018,15.42,0,3.4,39.3,0
308,4,506,18/1/2018,15.42,0,3.4,39.3,0
298,2,506,4/12/2018,15.42,0,3.4,39.3,0
440,34,650,4/5/2018,17.5,0,3.4,39.3,0
500,13,650,31/1/2018,17.5,0,3.4,39.3,0
335,1,506,14/12/2018,17.5,0,3.4,39.3,0
525,27,506,12/9/2018,17.58,0,3.4,39.3,0
430,19,506,23/3/2018,17.58,0,3.4,39.3,0
410,18,650,30/11/2018,17.58,0,3.4,39.3,0
450,10,506,9/3/2018,17.58,0,3.4,39.3,0
200,38,506,15/3/2018,17.67,0,3.4,39.3,0
400,38,506,2/1/2018,17.67,0,3.4,39.3,0
435,25,650,16/1/2018,17.67,0,3.4,39.3,0
415,21,650,19/4/2018,17.67,0,3.4,39.3,0
320,16,506,27/12/2018,18,0,3.4,39.3,0
375,2,650,19/12/2018,18,0,3.4,39.3,0
420,40,506,5/2/2018,18,0,3.4,39.3,0
318,29,506,16/4/2018,18,0,3.4,39.3,0
320,23,506,29/11/2018,18,0,3.4,39.3,0
424,11,650,4/12/2018,18,0,3.4,39.3,0
330,39,506,29/6/2018,18,0,3.4,39.3,0
438,34,650,20/2/2018,18,0,3.4,39.3,0
435,18,650,15/5/2018,18,0,3.4,39.3,0
339,17,506,7/12/2018,18,0,3.4,39.3,0
517,13,506,17/4/2018,18,0,3.4,39.3,0
380,12,650,2/1/2018,18,0,3.4,39.3,0
418,37,650,20/6/2018,18,0,3.4,39.3,0
328,21,506,6/9/2018,18,0,3.4,39.3,0
456,13,506,18/4/2018,18,0,3.4,39.3,0
550,36,650,28/11/2018,18.83,0,1.7,37.8,0
548,30,650,24/8/2018,18.83,0,1.7,37.8,0
607,30,650,9/10/2018,18.83,0,1.7,37.8,0
475,23,650,12/1/2018,18.83,0,1.7,37.8,0
518,16,650,5/10/2018,18.83,0,1.7,37.8,0
498,12,650,12/4/2018,18.83,0,1.7,37.8,0
365,19,510,10/12/2018,18.83,0,1.7,37.8,0
330,5,517,24/1/2018,18.83,0,1.7,37.8,0
508,39,594,26/6/2018,19,0,1.7,37.8,0
508,39,594,26/4/2018,19,0,1.7,37.8,0
400,23,535,24/5/2018,19,0,1.7,37.8,0
618,17,539,4/9/2018,19,0,1.7,37.8,0
420,16,433,14/9/2018,19,0,1.7,37.8,0
400,3,433,18/1/2018,19,0,1.7,37.8,0
300,1,433,6/6/2018,19,0,1.7,37.8,0
500,38,650,26/3/2018,18.83,0,1.7,37.8,0
428,2,650,14/2/2018,18.83,0,1.7,37.8,0
495,1,650,10/9/2018,18.83,0,1.7,37.8,0
600,38,650,20/4/2018,18.92,0,1.7,37.8,0
520,36,650,21/12/2018,18.92,0,1.7,37.8,0
517,12,650,31/12/2018,18.92,0,1.7,37.8,0
588,37,634,22/2/2018,19,0,1.7,37.8,0
425,28,426,9/2/2018,19,0,1.7,37.8,0
320,15,433,11/5/2018,19,0,1.7,37.8,0
428,7,433,8/1/2018,19,0,1.7,37.8,0
390,6,433,23/5/2018,19,0,1.7,37.8,0
438,1,646,29/3/2018,19,0,1.7,37.8,0
420,40,506,15/6/2018,18.92,0,1.7,37.8,0
356,7,506,2/5/2018,18.92,0,1.7,37.8,0
350,2,506,31/7/2018,18.92,0,1.7,37.8,0
550,25,650,29/1/2018,18.92,0,1.7,37.8,0
523,24,650,17/7/2018,18.92,0,1.7,37.8,0
490,4,650,14/8/2018,18.92,0,1.7,37.8,0
485,34,650,27/3/2018,18.92,0,1.7,37.8,0
400,26,506,30/11/2018,18.92,0,1.7,37.8,0
355,14,506,10/12/2018,18.92,0,1.7,37.8,0
405,12,506,23/5/2018,18.92,0,1.7,37.8,0
545,35,634,25/5/2018,18.83,0,1.7,37.8,0
433,23,535,10/12/2018,18.83,0,1.7,37.8,0
333,19,432,30/4/2018,18.83,0,1.7,37.8,0
400,10,601,5/3/2018,18.83,0,1.7,37.8,0
420,9,601,22/1/2018,18.83,0,1.7,37.8,0
515,40,650,28/3/2018,18.92,0,1.7,37.8,0
414,29,506,9/5/2018,18.92,0,1.7,37.8,0
400,29,506,13/8/2018,18.92,0,1.7,37.8,0
358,8,506,16/3/2018,18.92,0,1.7,37.8,0
358,7,506,29/11/2018,18.92,0,1.7,37.8,0
508,27,650,7/12/2018,18.83,0,1.7,37.8,0
473,26,650,2/3/2018,18.83,0,1.7,37.8,0
480,25,650,19/1/2018,18.83,0,1.7,37.8,0
505,19,650,20/4/2018,18.83,0,1.7,37.8,0
500,11,650,30/11/2018,18.83,0,1.7,37.8,0
600,50,544,16/3/2018,14.92,1,2.7,37.4,0
760,48,715,17/7/2018,14.92,1,2.7,37.4,0
600,42,694,5/1/2018,14.92,1,2.7,37.4,0
599,42,544,4/5/2018,14.92,1,2.7,37.4,0
760,39,680,25/10/2018,14.92,1,2.7,37.4,0
600,38,547,9/7/2018,14.92,1,2.7,37.4,0
600,23,544,14/9/2018,14.92,1,2.7,37.4,0
735,21,693,28/5/2018,14.92,1,2.7,37.4,0
627,12,693,15/2/2018,14.92,1,2.7,37.4,0
600,10,544,21/9/2018,14.92,1,2.7,37.4,0
820,49,788,27/6/2018,14.92,1,2.7,37.4,0
800,42,788,17/8/2018,14.92,1,2.7,37.4,0
530,39,553,3/1/2018,14.92,1,2.7,37.4,0
570,37,552,19/3/2018,14.92,1,2.7,37.4,0
638,33,681,9/4/2018,14.92,1,2.7,37.4,0
620,33,553,25/5/2018,14.92,1,2.7,37.4,0
594,32,552,23/4/2018,14.92,1,2.7,37.4,0
530,30,553,21/2/2018,14.92,1,2.7,37.4,0
536,27,553,7/3/2018,14.92,1,2.7,37.4,0
709,20,680,27/7/2018,14.92,1,2.7,37.4,0
670,12,680,20/7/2018,14.92,1,2.7,37.4,0
643,11,680,9/10/2018,14.92,1,2.7,37.4,0
531,11,551,27/12/2018,14.92,1,2.7,37.4,0
570,8,680,9/4/2018,14.92,1,2.7,37.4,0
408,1,532,9/11/2018,14.92,1,2.7,37.4,0
470,35,433,18/5/2018,26.08,0,1,35.9,0
472,37,433,29/10/2018,26.08,0,1,35.9,0
320,12,546,13/7/2018,26.08,0,1,35.9,0
417,9,438,2/11/2018,26.08,0,1,35.9,0
304,32,538,7/3/2018,26.08,0,1,35.9,0
279,31,433,6/6/2018,26.08,0,1,35.9,0
310,24,541,4/6/2018,26.08,0,1,35.9,0
380,23,645,20/2/2018,26.08,0,1,35.9,0
277,23,435,22/1/2018,26.08,0,1,35.9,0
404,20,435,19/1/2018,26.08,0,1,35.9,0
450,5,438,23/8/2018,26.08,0,1,35.9,0
750,33,502,14/9/2018,2,1,0.35,30.6,0
699,8,500,27/12/2018,2,1,0.35,30.6,0
2100,48,1016,27/9/2018,2,1,0.35,30.6,0
690,9,613,4/12/2018,2,1,0.35,30.6,0
848,6,500,1/2/2018,2,1,0.35,30.6,0
2221,49,969,14/9/2018,2,1,0.35,30.6,0
1150,45,519,19/10/2018,2,1,0.35,30.6,0
938,41,592,14/9/2018,2,1,0.35,30.6,0
900,36,519,12/9/2018,2,1,0.35,30.6,0
1724,47,780,22/11/2018,2,1,0.35,30.6,0
1593,45,780,24/9/2018,2,1,0.35,30.6,0
1756,43,780,3/10/2018,2,1,0.35,30.6,0
1594,42,780,5/10/2018,2,1,0.35,30.6,0
1577,41,780,24/9/2018,2,1,0.35,30.6,0
1605,40,780,5/10/2018,2,1,0.35,30.6,0
1500,33,780,2/11/2018,2,1,0.35,30.6,0
1330,32,780,5/3/2018,2,1,0.35,30.6,0
130,30,780,3/5/2018,2,1,0.35,30.6,0
930,11,539,19/10/2018,2,1,0.35,30.6,0
900,9,539,10/9/2018,2,1,0.35,30.6,0
1061,49,539,13/9/2018,1.75,1,0.35,30.6,0
1268,49,632,14/9/2018,1.75,1,0.35,30.6,0
1195,48,539,20/9/2018,1.75,1,0.35,30.6,0
1269,48,632,14/9/2018,1.75,1,0.35,30.6,0
1055,47,539,12/9/2018,1.75,1,0.35,30.6,0
1300,47,632,14/9/2018,1.75,1,0.35,30.6,0
